Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Sandwich Policy Applied?,Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Eligibility Score
104317,Mark Pham,Engineering,Junior Engineer,2020-08-05,Resigned,0.4,2024-03-12,Sick Leave,Pending,2,No,No,40,11,29,89.0,25,10,1,9.5,2.4,High,2,Medium,2.7,13.2
270907,Jerry Sanchez,Operations,Analyst,2010-02-02,Active,15.1,2024-02-12,Maternity/Paternity Leave,Pending,9,Yes,Yes,39,37,2,68.8,19,9,9,4.9,4.7,High,30,Low,2.6,76.6
647281,Jessica Gonzalez,HR,Junior Engineer,2021-12-06,Terminated,2.0,2024-10-08,Emergency Leave,Approved,3,Yes,Yes,79,11,68,64.1,24,4,22,8.1,3.8,Medium,23,High,2.1,80.1
396659,Rodney Barrera,Sales,Junior Engineer,2016-07-16,Active,8.6,2024-03-10,Emergency Leave,Pending,0,Yes,No,44,9,35,84.1,13,3,5,8.7,1.1,Low,22,Medium,3.7,41.6
522681,Joshua Hooper,Marketing,Junior Engineer,2012-05-15,Active,12.8,2024-09-26,Sick Leave,Approved,7,No,Yes,79,45,34,79.4,9,3,6,5.2,4.2,High,29,Low,4.6,33.3
816032,Walter Bryan,HR,Director,2018-10-25,Resigned,5.6,2024-03-27,Sick Leave,Approved,5,No,Yes,71,20,51,72.2,50,3,24,7.3,3.3,High,27,High,3.0,12.6
648951,James Pope,Marketing,Director,2020-10-20,Resigned,1.0,2024-09-04,Sick Leave,Pending,9,No,No,17,2,15,61.0,13,11,12,3.5,4.1,High,11,High,3.0,84.1
21501,Lisa Anderson,HR,Manager,2010-05-27,Active,14.7,2024-11-21,Maternity/Paternity Leave,Approved,2,Yes,Yes,71,69,2,63.7,28,21,28,3.1,4.3,High,14,Low,3.2,25.9
781053,Mary Melendez,Finance,Manager,2012-09-28,Active,12.4,2024-06-10,Maternity/Paternity Leave,Approved,6,Yes,Yes,13,1,12,51.9,29,21,13,7.7,3.8,High,28,Low,3.5,21.7
411986,Jerry Smith,Marketing,Senior Engineer,2015-03-28,Terminated,8.9,2024-04-25,Emergency Leave,Rejected,2,Yes,Yes,65,9,56,89.3,16,12,1,8.7,1.4,High,10,Medium,2.4,90.7
257336,Sarah Massey,Finance,Analyst,2021-03-18,Active,3.9,2024-05-12,Maternity/Paternity Leave,Approved,4,Yes,No,48,6,42,82.1,21,15,18,6.2,2.9,Low,25,Medium,3.5,18.9
992541,Susan Rodriguez,HR,Director,2017-06-29,Active,7.6,2024-08-30,Vacation,Rejected,1,No,Yes,91,53,38,80.1,10,5,4,9.9,3.1,Medium,22,Medium,2.6,1.4
372505,Samantha Rich,IT,Director,2017-08-12,Active,7.5,2024-08-03,Vacation,Pending,8,Yes,No,70,58,12,64.7,50,50,27,3.2,4.8,Medium,27,Medium,2.3,23.8
593384,Adriana Lewis,Finance,Senior Engineer,2011-02-15,Active,14.0,2024-12-13,Sick Leave,Approved,1,Yes,No,13,8,5,96.6,49,29,12,9.8,3.9,Medium,1,High,1.7,77.8
760603,Andrew Matthews,Operations,Senior Engineer,2017-03-11,Active,7.9,2024-09-09,Emergency Leave,Pending,1,No,Yes,77,37,40,73.5,17,2,9,1.1,4.9,Low,27,Medium,5.0,53.7
714986,Katie Carter,Operations,Director,2011-05-02,Active,13.8,2024-09-23,Vacation,Rejected,4,Yes,Yes,24,13,11,97.3,15,3,13,1.5,1.8,Medium,16,High,4.7,68.9
81446,Charles Hickman,Marketing,Intern,2012-04-17,Active,12.8,2024-08-30,Sick Leave,Pending,1,Yes,No,43,27,16,65.0,35,7,10,4.9,2.6,Medium,20,Low,2.3,64.0
854975,Justin Bond,Sales,Manager,2013-05-13,Active,11.8,2024-11-06,Casual Leave,Pending,7,No,No,65,16,49,59.0,16,13,7,8.2,2.3,High,14,Low,4.8,66.0
132261,Michael Mosley,HR,Intern,2018-01-19,Active,7.1,2024-01-12,Casual Leave,Pending,3,No,No,89,25,64,54.3,10,1,7,5.2,3.8,High,18,Medium,3.1,76.7
599153,Jessica Ponce,HR,Analyst,2011-03-29,Active,13.9,2024-08-10,Casual Leave,Rejected,6,Yes,Yes,56,30,26,54.2,40,7,40,6.3,1.2,Low,3,High,2.9,34.5
513273,Natasha Scott,Finance,Junior Engineer,2014-03-03,Resigned,4.4,2024-12-11,Sick Leave,Rejected,0,Yes,No,80,30,50,92.4,38,29,30,4.2,2.6,Medium,11,Medium,4.9,96.6
850186,Susan Payne,Sales,Team Lead,2018-12-09,Active,6.2,2024-09-19,Maternity/Paternity Leave,Pending,2,Yes,No,59,46,13,94.4,19,12,10,5.4,2.5,Low,21,Low,2.8,51.1
940464,Benjamin Bowers,Sales,Senior Engineer,2011-11-28,Active,13.2,2024-02-14,Vacation,Approved,8,Yes,Yes,11,7,4,55.7,15,11,14,6.4,1.5,High,15,Low,2.1,29.4
979489,Neil Lane,Finance,Director,2016-12-05,Active,8.2,2024-07-03,Casual Leave,Rejected,8,No,No,66,25,41,60.4,41,18,3,2.2,1.2,Medium,26,Medium,5.0,20.6
885927,Shaun Figueroa,Sales,Junior Engineer,2010-05-07,Active,14.8,2024-09-28,Maternity/Paternity Leave,Rejected,2,Yes,No,19,13,6,54.4,18,8,1,9.6,2.6,Low,10,Medium,4.4,74.7
949950,Kayla Schmidt,Sales,Manager,2019-01-24,Active,6.1,2024-10-06,Emergency Leave,Rejected,5,No,Yes,77,23,54,63.6,38,37,4,9.6,2.7,Low,1,Low,2.5,24.4
707374,Amber Morgan,IT,Associate,2015-08-02,Active,9.6,2024-10-28,Vacation,Rejected,6,Yes,No,10,1,9,80.6,41,27,11,5.5,1.2,Medium,8,High,2.7,95.2
734464,Philip Warner,Engineering,Team Lead,2019-06-09,Active,5.7,2024-11-01,Emergency Leave,Pending,5,Yes,Yes,19,15,4,99.2,16,1,9,4.7,3.8,Medium,4,High,1.6,77.9
384190,Nicole Moreno,Engineering,Senior Engineer,2022-08-29,Resigned,1.9,2024-02-26,Sick Leave,Rejected,6,Yes,Yes,10,3,7,86.8,14,1,8,1.8,5.0,High,15,Medium,2.8,63.6
92847,Allison Patrick,Engineering,Senior Engineer,2017-11-01,Active,7.3,2024-11-22,Maternity/Paternity Leave,Pending,5,Yes,Yes,21,1,20,92.8,27,21,17,8.6,1.4,High,19,Low,1.7,65.9
177087,Curtis Estrada,Sales,Junior Engineer,2011-03-16,Active,13.9,2024-11-28,Casual Leave,Pending,5,No,Yes,41,40,1,76.0,14,11,4,2.0,1.5,Medium,7,Medium,3.8,64.1
789955,John Smith,Sales,Senior Engineer,2016-11-11,Active,8.3,2024-09-20,Casual Leave,Pending,4,No,No,19,2,17,73.9,13,1,12,5.7,4.3,Low,7,Low,4.2,43.8
356646,Steven Buckley,Engineering,Analyst,2017-12-02,Active,7.2,2024-04-15,Maternity/Paternity Leave,Approved,0,Yes,Yes,74,55,19,92.8,44,1,30,6.6,1.7,Low,0,High,2.6,0.8
986148,Donald Ashley,Finance,Intern,2011-05-08,Terminated,5.1,2024-09-11,Emergency Leave,Approved,10,No,Yes,14,2,12,75.5,22,9,0,8.6,3.5,Low,27,High,4.7,43.5
41873,Michelle Dixon,Operations,Junior Engineer,2011-06-29,Active,13.6,2024-03-07,Vacation,Approved,9,No,Yes,77,25,52,66.6,23,5,12,8.4,2.9,High,8,High,2.2,36.1
631569,Andrew Ryan,HR,Intern,2019-07-25,Active,5.6,2024-07-02,Maternity/Paternity Leave,Rejected,9,Yes,Yes,82,82,0,79.4,47,43,44,4.4,2.0,Medium,9,High,1.0,41.3
738046,Melinda Lee,HR,Intern,2016-07-07,Active,8.6,2024-04-04,Casual Leave,Rejected,4,Yes,Yes,54,1,53,77.9,31,2,29,6.1,3.5,High,21,Medium,4.0,59.3
104953,Jessica Sheppard,Finance,Manager,2014-10-19,Terminated,5.8,2024-05-09,Casual Leave,Pending,3,Yes,No,96,76,20,62.0,10,1,7,5.4,1.4,High,14,Medium,3.6,60.4
86179,Helen Oconnor,Finance,Intern,2014-11-07,Active,10.3,2024-06-12,Maternity/Paternity Leave,Rejected,8,Yes,Yes,67,54,13,57.5,9,1,9,4.1,3.3,Low,1,Low,2.2,29.8
99830,Nicholas Smith,Operations,Intern,2013-06-12,Terminated,4.1,2024-05-16,Maternity/Paternity Leave,Approved,2,No,Yes,56,51,5,57.5,24,6,18,2.7,2.3,High,20,Low,2.9,30.7
411643,Donald Bell,Finance,Senior Engineer,2017-11-08,Resigned,0.8,2024-03-16,Emergency Leave,Rejected,8,Yes,No,41,11,30,67.9,24,10,2,7.9,4.2,Low,2,Low,2.6,41.7
419222,Cody Thomas MD,HR,Associate,2011-06-16,Active,13.7,2024-12-11,Sick Leave,Rejected,0,No,No,62,45,17,95.2,17,9,1,2.7,3.0,High,17,High,2.6,95.8
733749,Stephanie Henderson,Engineering,Intern,2016-12-19,Active,8.2,2024-12-21,Casual Leave,Pending,3,No,No,13,10,3,65.0,15,11,12,8.8,2.2,Low,0,Low,2.2,90.6
506265,Kristi Decker,Operations,Team Lead,2021-06-14,Active,3.7,2024-09-28,Emergency Leave,Approved,2,No,No,54,52,2,57.6,50,40,18,4.3,3.2,Medium,22,Low,4.4,11.0
766486,Aaron White,Engineering,Senior Engineer,2022-04-26,Active,2.8,2024-08-09,Maternity/Paternity Leave,Approved,4,No,Yes,26,12,14,68.1,15,6,6,7.1,3.9,Low,22,Low,2.6,64.5
257440,Lori Harris,Operations,Junior Engineer,2011-07-10,Active,13.6,2024-05-07,Vacation,Pending,8,No,No,45,19,26,62.2,48,17,11,9.1,3.7,High,11,High,4.8,8.2
543054,Austin Lynch,Marketing,Analyst,2014-02-21,Active,11.0,2024-12-13,Casual Leave,Pending,3,No,Yes,41,27,14,91.3,29,8,15,8.3,3.2,Low,19,Low,4.6,92.5
936972,Kristin Russo,Engineering,Team Lead,2012-01-15,Active,13.1,2024-06-01,Emergency Leave,Pending,7,Yes,No,62,33,29,73.8,43,26,11,7.3,3.0,Low,20,High,2.5,26.7
25300,Shelby Price,IT,Analyst,2010-08-17,Active,14.5,2024-12-17,Vacation,Pending,7,No,No,93,54,39,80.0,41,41,18,4.9,3.7,High,28,Low,1.4,77.2
431859,James Marks,Sales,Team Lead,2022-04-09,Active,2.9,2024-08-12,Sick Leave,Pending,2,Yes,Yes,50,34,16,87.8,11,2,2,6.2,3.3,Medium,16,High,3.4,53.3
338744,Linda Long,HR,Team Lead,2020-06-13,Active,4.7,2024-07-09,Vacation,Approved,7,Yes,No,48,44,4,56.3,20,13,19,8.9,1.1,Low,6,Medium,4.0,7.0
551697,Brian Miller,Marketing,Manager,2019-06-24,Active,5.7,2024-11-03,Maternity/Paternity Leave,Rejected,10,Yes,No,79,72,7,77.1,32,21,24,1.1,4.6,Medium,11,High,5.0,36.8
717683,Paul Bailey,Sales,Manager,2021-11-06,Active,3.3,2024-12-31,Emergency Leave,Approved,10,No,No,66,31,35,60.8,48,25,35,4.2,1.6,High,11,High,4.0,51.2
30734,Laura Owens,Marketing,Junior Engineer,2017-01-23,Active,8.1,2024-09-20,Vacation,Pending,10,Yes,Yes,22,14,8,68.9,21,14,19,4.7,3.4,Medium,21,Low,2.3,23.6
809389,Brian Martin,Sales,Director,2015-01-07,Active,10.1,2024-04-24,Sick Leave,Approved,10,No,Yes,94,35,59,77.6,39,18,20,3.1,2.8,Low,3,Low,2.9,95.4
13420,Mr. Kyle Martinez,HR,Intern,2013-01-30,Active,12.1,2024-06-28,Sick Leave,Approved,0,No,No,29,13,16,71.6,41,9,27,8.7,4.8,Medium,6,High,1.7,55.4
297286,Bryan Jones,Operations,Analyst,2012-08-21,Terminated,11.5,2024-03-07,Vacation,Approved,4,No,Yes,37,9,28,76.1,40,6,37,3.0,2.4,Medium,18,High,2.0,65.8
397129,Roger Reynolds,HR,Associate,2014-03-16,Active,10.9,2024-04-19,Vacation,Pending,5,No,No,49,23,26,70.5,45,5,28,1.2,5.0,Low,26,High,2.0,64.5
441214,April Garcia MD,Sales,Associate,2012-01-07,Active,13.1,2024-02-28,Emergency Leave,Approved,8,No,Yes,54,17,37,87.0,7,6,5,6.3,4.8,Medium,24,High,1.2,17.1
249281,Christopher Stone,Operations,Team Lead,2017-11-09,Active,7.3,2024-07-27,Sick Leave,Rejected,0,No,No,17,16,1,58.1,18,7,4,1.3,4.1,Medium,27,Low,4.0,31.1
533114,Dennis Barker,Marketing,Director,2014-05-10,Active,10.8,2024-04-12,Sick Leave,Approved,9,No,No,14,4,10,86.9,21,9,3,5.2,3.2,Low,26,Low,1.1,80.3
445625,Holly Shelton,Sales,Associate,2013-08-27,Resigned,8.1,2024-03-08,Vacation,Pending,4,No,Yes,50,39,11,70.8,15,11,2,3.1,3.7,High,24,High,1.6,9.0
595048,Kyle Smith,Sales,Analyst,2019-07-02,Active,5.6,2024-08-21,Vacation,Pending,6,Yes,Yes,61,42,19,54.0,19,13,2,1.5,1.1,High,10,Medium,3.2,91.4
679303,Edward Estrada,IT,Intern,2010-01-16,Active,15.1,2024-12-27,Casual Leave,Pending,1,No,Yes,65,17,48,58.6,26,17,23,9.5,4.8,Low,21,Low,3.2,22.0
84279,Lisa Koch,HR,Manager,2017-05-31,Active,7.7,2024-01-02,Emergency Leave,Pending,5,No,Yes,90,8,82,51.3,24,6,15,2.8,1.4,High,11,Medium,1.4,38.9
596006,Matthew Welch,Operations,Team Lead,2010-09-20,Active,14.4,2024-03-08,Casual Leave,Rejected,9,No,No,46,43,3,78.4,38,36,6,2.9,2.3,Medium,4,Medium,2.1,74.6
345877,Michael Norton,Sales,Intern,2010-06-06,Active,14.7,2024-07-05,Vacation,Rejected,6,Yes,No,20,16,4,98.3,41,17,22,1.8,1.3,Low,2,High,2.7,73.8
599308,John Torres DVM,Engineering,Team Lead,2012-03-20,Active,12.9,2024-03-21,Casual Leave,Rejected,5,No,No,33,23,10,83.2,5,3,2,5.3,4.1,Medium,27,Low,1.6,28.8
251445,Cody Delgado,Sales,Manager,2019-06-07,Active,5.7,2024-07-23,Vacation,Pending,4,Yes,No,56,47,9,57.9,6,2,6,3.7,3.1,Low,17,Medium,1.5,51.9
679127,Joshua Crawford MD,Sales,Team Lead,2010-01-13,Active,15.1,2024-08-19,Maternity/Paternity Leave,Approved,7,No,Yes,99,91,8,96.3,7,4,2,3.7,4.8,Medium,22,Medium,3.5,61.2
605131,Hannah Spencer,Marketing,Director,2016-03-11,Active,8.9,2024-08-28,Vacation,Rejected,0,Yes,No,92,60,32,83.4,39,33,34,1.1,1.3,Low,0,Low,4.9,19.1
75240,Tony Bell,Operations,Analyst,2011-08-10,Active,13.5,2024-06-05,Emergency Leave,Approved,2,Yes,Yes,84,70,14,63.3,26,15,7,8.3,1.7,Low,6,Low,5.0,87.6
908134,Allen Harris,Finance,Director,2014-05-20,Active,10.8,2024-06-15,Vacation,Approved,1,Yes,Yes,43,16,27,76.7,20,13,14,9.5,3.1,Medium,13,High,1.3,39.7
232747,Jenna Cortez,IT,Manager,2013-11-09,Active,11.3,2024-05-22,Sick Leave,Rejected,8,Yes,No,65,56,9,75.2,39,25,36,8.0,4.4,High,2,High,1.6,20.6
164177,Christy Lindsey,Marketing,Manager,2020-09-05,Terminated,1.3,2024-11-02,Maternity/Paternity Leave,Approved,3,Yes,Yes,23,7,16,54.1,23,22,5,3.8,1.6,Low,10,High,2.6,76.5
340328,Walter Johnson,IT,Manager,2011-04-29,Active,13.8,2024-07-02,Casual Leave,Rejected,5,No,Yes,60,39,21,54.7,6,2,6,5.7,3.5,Low,18,High,3.3,88.2
60599,Melissa Adams,Engineering,Senior Engineer,2015-05-23,Active,9.7,2024-10-12,Casual Leave,Approved,8,Yes,Yes,87,18,69,81.5,16,11,9,9.2,4.6,High,0,High,4.4,77.1
21134,Patrick Fitzpatrick,Operations,Analyst,2012-03-20,Active,12.9,2024-01-04,Casual Leave,Pending,3,No,Yes,60,42,18,67.2,49,45,2,7.9,4.9,Medium,10,High,1.6,66.2
294370,John Miller,HR,Junior Engineer,2015-05-17,Active,9.8,2024-04-07,Vacation,Approved,1,No,No,22,7,15,84.2,33,9,8,8.5,4.4,High,4,High,3.0,48.0
112920,Kimberly Martinez,Engineering,Associate,2012-02-26,Active,13.0,2024-05-14,Maternity/Paternity Leave,Rejected,5,No,No,82,70,12,65.4,10,5,0,9.8,2.6,Medium,23,Medium,1.8,53.4
958038,Christopher Castillo,IT,Intern,2019-01-30,Active,6.1,2024-07-07,Casual Leave,Pending,0,No,Yes,80,40,40,70.6,37,27,27,5.2,4.4,High,11,Medium,4.3,26.0
105015,Phyllis Cochran,Finance,Associate,2019-03-12,Active,5.9,2024-09-15,Sick Leave,Approved,6,No,No,14,5,9,88.7,23,10,13,8.0,4.7,High,10,Medium,1.8,42.1
455028,Brian Terry,Marketing,Intern,2016-07-25,Active,8.6,2024-02-26,Vacation,Approved,10,No,No,30,12,18,67.9,45,3,28,4.2,4.4,Medium,21,High,3.3,65.0
151824,Brittany Morgan,Marketing,Manager,2016-09-26,Active,8.4,2024-05-02,Vacation,Rejected,1,Yes,Yes,74,20,54,71.4,39,10,10,9.1,3.5,Low,11,Low,4.2,42.8
713882,Margaret Jackson,Marketing,Junior Engineer,2011-08-07,Active,13.5,2024-08-15,Vacation,Approved,9,Yes,Yes,35,25,10,59.0,6,4,6,9.6,3.6,Low,10,Medium,3.8,45.6
455997,Vincent Ortiz,IT,Senior Engineer,2019-02-13,Active,6.0,2024-03-05,Sick Leave,Rejected,10,Yes,No,46,14,32,68.1,46,16,17,2.2,2.4,High,5,High,4.1,23.3
782429,Brett Davis,IT,Team Lead,2021-12-18,Active,3.2,2024-09-13,Sick Leave,Approved,8,No,Yes,95,7,88,51.2,24,22,4,5.4,4.9,Medium,4,High,1.7,92.1
701851,Sandra Frank,Engineering,Junior Engineer,2014-01-04,Active,11.1,2024-11-11,Sick Leave,Pending,7,No,No,66,44,22,90.7,49,40,43,3.1,1.7,Medium,21,Low,3.3,69.5
111849,Crystal Smith,Operations,Senior Engineer,2014-12-09,Resigned,5.1,2024-06-09,Maternity/Paternity Leave,Rejected,2,No,No,60,5,55,82.7,41,23,40,2.9,4.6,Low,30,Medium,2.0,94.0
79039,Sandra Mccormick,IT,Junior Engineer,2016-09-21,Resigned,3.0,2024-07-11,Sick Leave,Approved,0,No,No,90,62,28,74.4,35,1,16,5.7,3.5,High,10,Medium,3.0,78.8
648481,Angela Cortez,Sales,Senior Engineer,2010-01-06,Active,15.1,2024-06-07,Sick Leave,Pending,1,No,Yes,84,1,83,56.1,21,13,0,5.8,1.5,Low,23,Medium,4.0,92.7
591795,Brandi Montes,Finance,Associate,2010-10-17,Active,14.3,2024-08-09,Vacation,Rejected,9,No,Yes,97,19,78,95.1,25,12,18,9.3,2.9,Medium,11,Low,4.4,35.2
111525,Steven Smith,Sales,Junior Engineer,2011-01-03,Active,14.1,2024-03-31,Sick Leave,Rejected,8,No,No,80,57,23,64.4,33,24,13,4.7,1.6,Low,23,High,2.2,2.1
357937,Duane Williams,Operations,Intern,2012-06-08,Active,12.7,2024-06-07,Emergency Leave,Pending,1,No,Yes,16,3,13,73.6,32,24,12,5.9,1.5,Medium,21,Low,4.1,45.6
389514,Jonathan Haynes,Marketing,Associate,2019-09-13,Active,5.4,2024-01-31,Casual Leave,Approved,4,No,Yes,28,16,12,90.2,38,21,6,2.7,1.2,High,26,High,3.5,40.0
964835,Kyle Bailey,HR,Junior Engineer,2012-04-11,Active,12.9,2024-01-07,Vacation,Pending,2,Yes,Yes,17,16,1,89.9,20,14,5,9.4,2.7,High,5,Low,4.8,17.6
401201,Paul Thompson,IT,Associate,2013-08-29,Active,11.5,2024-06-13,Maternity/Paternity Leave,Pending,4,Yes,No,12,12,0,95.0,33,14,32,7.4,4.6,High,0,Medium,3.5,79.0
242851,Scott Allen,IT,Team Lead,2021-11-29,Active,3.2,2024-05-20,Vacation,Rejected,6,Yes,Yes,61,58,3,69.7,10,1,0,1.7,4.9,High,12,High,2.4,85.8
254810,Mark Tucker,Finance,Director,2015-01-07,Active,10.1,2024-06-16,Sick Leave,Pending,9,No,Yes,20,14,6,63.4,5,1,4,2.0,3.3,Low,22,High,3.3,4.6
360238,Morgan Baker,HR,Associate,2015-12-31,Active,9.1,2024-01-19,Casual Leave,Rejected,8,No,No,96,6,90,87.9,14,10,4,8.5,2.7,High,23,Medium,2.1,55.0
525183,Erica Rodriguez,Engineering,Director,2015-04-29,Active,9.8,2024-04-22,Emergency Leave,Pending,10,No,Yes,68,16,52,60.7,19,12,11,1.0,2.7,Medium,10,Medium,1.6,61.6
521043,Anthony Patel,Sales,Junior Engineer,2020-04-01,Active,4.9,2024-04-08,Emergency Leave,Rejected,6,No,No,53,7,46,70.7,17,8,6,8.4,4.1,Low,5,High,2.9,24.7
223389,Angela Tyler,Finance,Intern,2017-07-04,Active,7.6,2024-10-02,Emergency Leave,Pending,4,No,No,61,17,44,98.4,27,16,21,9.5,4.5,Medium,16,High,2.4,82.6
69421,Charles Morales,Finance,Director,2021-10-31,Active,3.3,2024-08-16,Emergency Leave,Approved,8,Yes,Yes,36,11,25,72.3,33,29,25,9.1,3.6,Low,13,High,2.1,98.0
332421,Travis Mcdowell,Finance,Team Lead,2016-04-28,Resigned,4.7,2024-01-24,Casual Leave,Pending,4,No,Yes,28,19,9,68.0,33,13,21,6.2,4.9,Low,11,Medium,2.0,7.7
980083,Monica Barber,IT,Team Lead,2015-02-11,Active,10.0,2024-12-24,Vacation,Pending,6,Yes,No,34,1,33,87.2,18,10,8,6.5,4.5,Medium,24,Low,3.0,97.1
96880,Christopher Clark,IT,Team Lead,2010-07-10,Resigned,5.7,2024-03-03,Emergency Leave,Rejected,3,Yes,No,11,5,6,89.9,49,14,44,5.3,3.8,Low,17,Low,2.3,20.3
50891,Catherine Tran,HR,Senior Engineer,2011-02-12,Resigned,12.3,2024-07-11,Sick Leave,Rejected,5,Yes,No,81,75,6,82.4,29,12,19,1.5,2.1,High,21,High,3.1,50.0
127689,Brian Gardner,Engineering,Junior Engineer,2022-03-21,Resigned,0.8,2024-01-18,Sick Leave,Rejected,10,Yes,No,62,18,44,81.2,28,16,25,2.7,3.4,High,22,High,1.2,20.4
135974,Richard Hudson,IT,Junior Engineer,2020-08-19,Resigned,4.4,2024-07-15,Casual Leave,Rejected,0,No,No,70,16,54,80.0,7,2,2,5.0,1.2,Low,25,Low,3.6,65.9
883396,Douglas Adams,Finance,Associate,2016-08-15,Active,8.5,2024-10-04,Emergency Leave,Approved,5,No,Yes,92,38,54,73.1,21,8,13,6.0,4.9,Low,28,Medium,4.2,73.2
278039,Richard Hill,Finance,Junior Engineer,2015-02-05,Active,10.0,2024-10-18,Vacation,Approved,4,Yes,Yes,29,0,29,78.1,28,7,9,6.8,1.4,Low,7,Low,4.1,66.7
319771,Zachary Crawford,HR,Junior Engineer,2012-12-01,Resigned,4.6,2024-04-23,Vacation,Rejected,6,No,Yes,24,5,19,79.9,46,19,34,8.4,4.3,Low,3,High,1.2,49.6
12113,James Cross,Finance,Junior Engineer,2021-11-25,Active,3.2,2024-07-15,Sick Leave,Pending,8,No,Yes,60,43,17,89.7,28,17,15,7.5,2.5,Low,9,Medium,4.7,13.4
51898,Erin Smith,Operations,Junior Engineer,2021-10-23,Active,3.3,2024-12-06,Casual Leave,Approved,9,No,Yes,42,24,18,62.5,49,30,46,4.6,2.8,Low,12,Low,4.2,76.5
110313,Kyle Pollard,Operations,Junior Engineer,2020-11-09,Resigned,3.9,2024-04-22,Casual Leave,Pending,5,No,No,67,36,31,68.5,8,5,0,8.5,4.4,High,7,High,4.2,75.1
311389,Matthew Edwards,Sales,Analyst,2015-08-02,Active,9.6,2024-04-11,Vacation,Approved,7,No,Yes,14,1,13,73.1,32,31,9,1.0,4.1,Medium,2,Low,2.0,65.4
585449,Margaret Sherman,Marketing,Director,2016-12-02,Terminated,0.4,2024-07-25,Emergency Leave,Rejected,2,No,Yes,42,16,26,65.0,37,30,5,2.7,1.6,Low,14,Medium,2.7,47.8
416401,Melanie Holmes,IT,Team Lead,2021-11-30,Active,3.2,2024-11-14,Maternity/Paternity Leave,Pending,3,Yes,Yes,95,32,63,65.8,11,6,9,1.7,2.7,Medium,22,Low,4.5,96.7
889439,Jonathan Jones,Finance,Analyst,2019-09-28,Active,5.4,2024-12-11,Maternity/Paternity Leave,Pending,6,No,Yes,81,60,21,94.0,50,19,15,2.7,3.0,Low,9,Medium,4.1,19.7
72156,Nathan Underwood,Finance,Team Lead,2015-04-17,Active,9.8,2024-09-03,Maternity/Paternity Leave,Approved,7,Yes,No,64,21,43,66.5,41,31,11,10.0,4.4,High,8,High,1.4,9.2
739759,Miranda Lopez,HR,Intern,2014-05-19,Active,10.8,2024-05-18,Casual Leave,Rejected,2,No,Yes,56,43,13,84.4,43,42,15,3.2,3.5,High,23,Medium,4.7,21.3
262244,Ian Harris MD,IT,Manager,2017-01-31,Active,8.1,2024-05-29,Vacation,Approved,1,Yes,Yes,11,4,7,58.0,20,19,19,8.7,2.0,Medium,5,Low,4.9,62.5
67525,Kevin Holmes,Engineering,Senior Engineer,2015-04-03,Active,9.9,2024-12-24,Sick Leave,Pending,8,No,Yes,93,47,46,92.5,40,28,8,8.4,3.4,High,18,Medium,1.5,96.6
750076,Donna Ross,Finance,Team Lead,2017-10-05,Active,7.4,2024-12-23,Casual Leave,Approved,5,Yes,No,68,52,16,91.2,32,8,20,4.5,3.8,High,2,Medium,3.5,71.2
98994,Joy Charles,Marketing,Junior Engineer,2021-01-14,Active,4.1,2024-10-02,Maternity/Paternity Leave,Rejected,3,No,Yes,82,40,42,69.2,44,8,5,4.3,4.1,Low,13,Medium,3.0,88.6
499052,Mary Griffin,Marketing,Senior Engineer,2018-10-31,Resigned,3.4,2024-03-20,Maternity/Paternity Leave,Approved,10,Yes,No,43,0,43,54.7,21,1,20,5.6,2.5,High,5,Low,1.3,17.6
387701,James Cooper,Sales,Director,2022-12-04,Active,2.2,2024-10-02,Emergency Leave,Rejected,4,Yes,Yes,92,81,11,58.2,12,2,5,7.6,3.3,High,7,High,3.6,45.8
147047,Brian Wright,Engineering,Analyst,2015-09-24,Active,9.4,2024-11-11,Emergency Leave,Rejected,10,No,No,35,18,17,99.4,42,31,4,7.7,4.5,High,0,High,3.7,73.0
449383,Lori Oconnor,Marketing,Director,2011-07-16,Active,13.6,2024-06-27,Emergency Leave,Rejected,2,Yes,Yes,52,44,8,74.4,29,9,28,2.0,1.7,High,0,Medium,1.7,13.4
611541,Mr. Ryan Hunter,Operations,Team Lead,2011-01-27,Terminated,3.5,2024-02-19,Casual Leave,Pending,2,No,Yes,38,9,29,63.7,10,7,9,4.8,2.1,Medium,9,Low,1.1,98.9
834410,Shannon Jones,Sales,Team Lead,2012-01-05,Active,13.1,2024-10-28,Casual Leave,Pending,6,Yes,No,13,10,3,79.6,49,17,8,7.9,3.7,Low,4,High,5.0,14.2
771457,Michele Harris,HR,Junior Engineer,2021-04-06,Resigned,1.8,2024-03-09,Maternity/Paternity Leave,Approved,1,Yes,Yes,44,41,3,55.6,41,33,10,9.8,3.1,Medium,25,High,3.9,46.6
334648,Danielle Williams,Operations,Director,2016-01-28,Active,9.1,2024-04-03,Vacation,Rejected,6,No,No,69,1,68,99.3,33,28,4,4.7,4.3,Medium,9,Low,1.9,72.9
