Employee ID,Employee Name,Department/Team,Designation/Role,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Skill_Performance,Leave Month,Leave Approval Rate,Leave Impact Score,Team Workload Ratio
211637,Jamie Hart,3,5,2,4.2,2024-11-16,0,1,0,1,58,36.0,22.0,71.5,37,10,21.0,6.2,1.5,2,29,1,1.5,9.3,2,100.0,-0.0,0.2702702702702703
138499,Tina Morgan,6,3,0,4.7,2024-09-01,1,2,1,0,81,68.0,13.0,91.0,32,26,6.0,1.3,4.2,2,1,0,2.0,5.460000000000001,5,100.0,-54.0,0.8125
511133,Andrea Case,2,5,0,8.7,2024-07-16,0,2,0,1,96,16.0,80.0,94.8,44,22,8.0,7.9,4.3,1,4,2,1.9,33.97,5,200.0,0.0,0.5
915803,Andre Holland,4,4,0,6.3,2024-02-07,2,2,7,1,92,68.0,24.0,68.6,29,7,25.0,2.0,3.5,0,9,1,4.8,7.0,11,25.0,-301.0,0.2413793103448276
708907,Matthew Richardson,5,2,0,3.9,2024-01-28,3,0,2,1,68,11.0,57.0,90.3,30,10,2.0,2.2,5.0,2,27,0,2.5,11.0,4,0.0,94.0,0.3333333333333333
824859,Laura Benjamin,3,5,0,4.8,2024-08-20,1,1,10,0,26,24.0,2.0,69.4,46,43,37.0,1.9,4.0,1,13,2,2.0,7.6,5,9.090909090909092,-210.0,0.9347826086956522
843026,Eric Nelson,6,5,0,6.8,2024-07-26,3,2,9,0,81,12.0,69.0,50.4,19,18,18.0,6.8,1.9,1,6,2,5.0,12.92,4,20.0,522.0,0.9473684210526315
420605,Javier Wilson,3,5,0,4.4,2024-10-13,0,1,8,1,95,18.0,77.0,72.8,17,15,16.0,7.3,4.8,0,25,0,4.7,35.04,9,11.11111111111111,480.0,0.8823529411764706
827877,Jose Garcia,4,0,0,5.0,2024-06-26,0,2,0,0,65,45.0,20.0,50.9,36,22,21.0,4.0,2.7,1,0,2,1.3,10.8,2,200.0,-0.0,0.6111111111111112
297688,Adam Aguirre,0,0,0,13.0,2024-01-29,1,2,10,0,63,18.0,45.0,82.8,42,17,40.0,6.2,3.0,0,21,2,4.8,18.6,3,18.181818181818183,280.0,0.40476190476190477
40390,Tracy Williamson,2,5,0,13.9,2024-04-28,4,0,9,1,42,11.0,31.0,96.1,35,31,2.0,2.1,1.7,2,5,0,3.8,3.57,3,0.0,189.0,0.8857142857142857
818015,Russell Fry Jr.,2,3,0,11.4,2024-11-03,3,2,8,0,59,46.0,13.0,52.6,39,38,31.0,7.6,2.2,1,14,1,3.2,16.72,9,22.22222222222222,-256.0,0.9743589743589743
348562,James Garrett,4,5,0,7.1,2024-09-15,0,0,5,1,75,15.0,60.0,67.4,11,11,3.0,1.6,4.5,0,18,1,1.1,7.2,1,0.0,230.0,1.0
982749,Melissa Swanson,0,1,0,13.5,2024-11-25,2,2,10,1,96,84.0,12.0,63.6,5,2,3.0,5.0,1.0,1,13,2,4.0,5.0,8,18.181818181818183,-627.7241811671965,0.4
572332,Tammy Rice,5,1,0,7.5,2024-01-04,0,1,0,1,53,0.0,53.0,74.4,35,33,0.0,1.7,4.4,2,29,2,4.8,7.48,8,100.0,0.0,0.9428571428571428
646726,Holly Torres,4,7,0,10.1,2024-10-04,1,0,9,0,86,73.0,13.0,98.8,17,13,7.0,6.9,2.3,0,22,1,2.4,15.87,1,0.0,-531.0,0.7647058823529411
47989,Grace Chang,5,6,0,10.1,2024-01-17,0,2,2,0,16,15.0,1.0,53.6,26,22,5.0,4.7,1.7,2,15,2,2.4,7.99,1,66.66666666666666,-26.0,0.8461538461538461
651451,Christina Foster,1,3,1,3.7,2024-10-09,1,0,4,1,69,8.0,61.0,57.4,30,27,23.0,7.7,2.0,2,20,0,4.9,15.4,11,0.0,216.0,0.9
862220,Cynthia Jones,0,1,0,4.2,2024-10-21,1,2,5,1,77,7.0,70.0,58.1,40,15,5.0,4.2,3.2,1,18,1,4.4,13.440000000000001,12,33.33333333333333,320.0,0.375
404458,Michelle Butler,6,0,0,8.6,2024-06-12,0,2,1,1,73,16.0,57.0,67.6,13,3,11.0,1.5,2.2,2,9,0,3.8,3.3000000000000003,7,100.0,42.0,0.23076923076923078
849267,Angela Foster,6,0,0,13.8,2024-04-24,1,2,2,0,45,7.0,38.0,68.9,49,14,21.0,3.7,2.3,0,8,2,1.7,8.51,5,66.66666666666666,64.0,0.2857142857142857
379310,David Mccarty,1,2,0,9.6,2024-06-29,3,0,4,1,18,17.0,1.0,92.1,49,24,37.0,7.9,2.6,1,21,2,3.2,20.540000000000003,7,0.0,-60.0,0.4897959183673469
719686,Michele Graham,6,4,0,9.2,2024-03-22,0,0,10,0,80,65.0,15.0,63.2,14,7,6.0,9.9,2.4,2,16,0,4.1,23.76,11,0.0,-490.0,0.5
283477,Jacqueline Blevins MD,5,0,1,1.6,2024-11-20,3,1,9,0,39,4.0,35.0,51.3,7,6,5.0,9.0,2.7,0,11,1,4.5,24.3,1,10.0,288.0,0.8571428571428571
473282,Rebecca Morris,2,3,0,5.0,2024-02-02,0,0,10,0,42,27.0,15.0,76.3,15,13,15.0,6.2,2.1,2,18,1,4.4,13.020000000000001,2,0.0,-110.0,0.8666666666666667
268192,Kirsten Hughes,4,6,2,1.0,2024-07-17,1,2,10,1,89,79.0,10.0,54.7,33,20,33.0,5.8,4.3,0,5,2,4.7,24.939999999999998,3,18.181818181818183,-627.7241811671965,0.6060606060606061
670658,Dennis Reyes,3,2,1,2.0,2024-12-07,1,0,8,0,86,8.0,78.0,74.6,11,9,2.0,9.3,2.4,2,18,0,4.9,22.32,12,0.0,568.0,0.8181818181818182
813140,Wayne Meyer,5,6,1,0.1,2024-03-23,2,0,7,1,93,26.0,67.0,94.6,48,45,26.0,6.5,3.1,2,27,1,4.6,20.150000000000002,7,0.0,294.0,0.9375
379576,James Barron,2,3,0,12.9,2024-04-09,2,1,8,0,61,19.0,42.0,84.6,22,8,13.0,1.5,2.7,2,28,1,2.8,4.050000000000001,3,11.11111111111111,192.0,0.36363636363636365
460049,Michael Taylor,1,2,0,13.9,2024-04-12,4,1,6,0,59,32.0,27.0,69.2,22,21,10.0,7.1,4.2,2,12,2,1.6,29.82,3,14.285714285714285,-24.0,0.9545454545454546
128104,Danielle Smith,1,4,0,2.6,2024-09-22,3,1,10,1,53,22.0,31.0,56.2,26,21,5.0,9.0,4.4,2,27,0,1.1,39.6,7,9.090909090909092,100.0,0.8076923076923077
741284,Wyatt Levy,3,3,0,6.2,2024-09-06,4,2,7,1,77,1.0,76.0,50.4,26,8,5.0,8.2,2.6,1,4,1,3.0,21.32,12,25.0,532.0,0.3076923076923077
436877,Gary Wall,1,3,0,3.3,2024-03-27,0,2,1,1,71,1.0,70.0,65.5,11,1,7.0,3.1,5.0,0,18,1,2.6,15.5,10,100.0,70.0,0.09090909090909091
566268,Charles Hill,1,0,0,6.6,2024-12-24,4,0,5,1,21,1.0,20.0,55.8,22,6,14.0,2.2,3.0,1,25,0,3.3,6.6000000000000005,7,0.0,100.0,0.2727272727272727
199063,Robin Snyder,1,4,0,11.0,2024-01-22,2,2,0,0,65,64.0,1.0,55.0,13,6,0.0,3.6,3.3,1,11,2,1.8,11.879999999999999,3,200.0,-0.0,0.46153846153846156
225445,Lisa Williams,5,1,0,6.6,2024-02-08,3,1,6,0,57,24.0,33.0,83.4,26,22,12.0,5.0,4.3,2,27,1,2.2,21.5,7,14.285714285714285,60.0,0.8461538461538461
314100,Caleb Bell,2,1,0,6.5,2024-09-11,3,2,7,0,32,2.0,30.0,98.8,16,2,8.0,4.1,3.2,0,4,1,1.7,13.12,9,25.0,203.0,0.125
961464,Natasha Phillips,5,5,0,9.4,2024-12-27,3,1,8,1,89,76.0,13.0,56.6,40,20,5.0,9.4,2.7,2,17,1,2.7,25.380000000000003,9,11.11111111111111,-496.0,0.5
379580,Julie Brown,1,5,0,10.3,2024-02-22,1,0,0,0,86,13.0,73.0,95.1,35,31,28.0,1.9,2.0,0,5,2,5.0,3.8,10,0.0,0.0,0.8857142857142857
821138,Sarah Pierce,2,7,0,5.3,2024-12-18,4,1,9,1,51,15.0,36.0,69.5,41,6,9.0,1.9,2.3,1,12,0,4.0,4.369999999999999,11,10.0,198.0,0.14634146341463414
848197,Haley Smith,1,5,1,5.0,2024-10-22,1,1,5,0,38,31.0,7.0,66.0,41,2,31.0,2.2,2.8,0,5,1,2.1,6.16,7,16.666666666666664,-115.0,0.04878048780487805
330362,Pamela Knox,0,4,0,7.3,2024-06-11,1,0,6,0,89,59.0,30.0,79.2,17,17,7.0,7.0,2.2,2,24,2,2.4,15.400000000000002,11,0.0,-168.0,1.0
29953,Rodney Rios,3,3,0,11.9,2024-08-10,4,2,0,1,64,27.0,37.0,89.6,29,26,27.0,6.6,3.2,1,20,1,4.4,21.12,3,200.0,0.0,0.896551724137931
15360,Abigail Montgomery,1,2,0,2.8,2024-06-17,1,2,2,1,92,82.0,10.0,61.3,37,14,12.0,7.7,1.7,2,11,2,3.6,13.09,5,66.66666666666666,-142.0,0.3783783783783784
788817,Mitchell Taylor PhD,1,6,0,14.1,2024-02-11,4,0,3,1,95,49.0,46.0,76.2,23,23,0.0,8.1,5.0,2,6,0,2.5,40.5,1,0.0,-6.0,1.0
399074,Carlos Ramos,4,0,0,7.4,2024-10-05,4,0,0,1,77,30.0,47.0,88.9,22,12,18.0,5.7,4.1,2,10,0,2.3,23.369999999999997,9,0.0,0.0,0.5454545454545454
493501,Karen May,5,6,0,9.4,2024-10-03,1,2,1,0,45,41.0,4.0,91.1,30,9,25.0,3.2,3.5,2,29,0,2.3,11.200000000000001,10,100.0,-36.0,0.3
378776,Kevin Oneill,6,5,0,13.0,2024-11-22,3,2,3,1,58,37.0,21.0,91.3,25,23,3.0,6.3,3.5,2,19,2,3.1,22.05,2,50.0,-45.0,0.92
228307,Monica Richardson,3,2,0,3.7,2024-07-05,0,0,5,0,96,22.0,74.0,94.1,29,4,13.0,5.4,3.6,1,13,1,4.0,19.44,6,0.0,265.0,0.13793103448275862
531211,Vanessa White,0,1,0,2.8,2024-04-23,0,0,9,0,27,27.0,0.0,55.8,11,8,5.0,9.5,4.3,2,19,2,3.7,40.85,4,0.0,-234.0,0.7272727272727273
336870,Pamela Martin,3,5,0,3.2,2024-06-08,0,0,4,0,47,3.0,44.0,95.5,40,11,35.0,6.7,1.3,1,19,1,1.6,8.71,11,0.0,168.0,0.275
713534,Jennifer Grant,6,2,2,4.4,2024-10-30,3,0,2,1,72,59.0,13.0,73.6,37,2,12.0,5.1,1.2,1,0,2,3.7,6.119999999999999,2,0.0,-90.0,0.05405405405405406
572206,Amber Garcia,1,4,1,2.2,2024-12-15,0,2,4,1,37,12.0,25.0,67.4,33,19,20.0,4.4,2.1,0,13,0,1.9,9.240000000000002,4,40.0,56.0,0.5757575757575758
27872,Joann Walters,5,4,0,6.2,2024-06-14,3,2,9,0,10,7.0,3.0,95.8,12,7,8.0,3.1,1.7,2,19,1,2.9,5.27,12,20.0,-27.0,0.5833333333333334
727382,Alexander Wells,1,5,0,14.5,2024-10-11,1,2,2,0,31,25.0,6.0,96.5,10,3,5.0,1.3,4.8,1,10,0,4.6,6.24,8,66.66666666666666,-36.0,0.3
373494,Charles Williams,6,7,0,2.6,2024-10-08,4,2,5,0,15,14.0,1.0,66.3,15,1,5.0,3.3,4.7,2,18,2,2.2,15.51,7,33.33333333333333,-60.0,0.06666666666666667
477851,Rose Davis,1,1,1,1.3,2024-10-07,2,2,0,1,18,1.0,17.0,64.9,27,13,4.0,8.8,1.8,1,25,0,1.1,15.840000000000002,12,200.0,0.0,0.48148148148148145
239609,Brian Vargas,3,7,0,13.4,2024-04-11,0,0,2,0,39,29.0,10.0,74.1,29,16,27.0,7.0,4.2,2,19,1,2.9,29.400000000000002,9,0.0,-36.0,0.5517241379310345
795707,Diane Le,6,1,0,6.7,2024-11-18,2,2,7,1,87,76.0,11.0,94.8,40,12,37.0,8.9,3.3,1,1,0,3.5,29.37,6,25.0,-448.0,0.3
651739,Tiffany Williams,3,5,0,4.5,2024-12-31,2,1,5,1,49,0.0,49.0,55.2,5,4,3.0,7.6,2.2,1,1,2,2.6,16.72,9,16.666666666666664,250.0,0.8
17150,Andrew Long,0,5,0,3.7,2024-04-20,4,2,9,0,100,47.0,53.0,88.1,24,24,3.0,1.3,2.1,2,19,0,3.5,2.7300000000000004,5,20.0,63.0,1.0
632168,John Gonzalez,1,0,0,13.3,2024-11-01,3,0,3,1,16,14.0,2.0,64.3,39,39,37.0,2.3,4.4,1,1,2,3.1,10.12,11,0.0,-33.0,1.0
665609,Bryan Garcia,1,5,1,3.2,2024-12-24,1,1,2,0,41,16.0,25.0,51.0,25,6,25.0,9.3,4.6,2,9,0,3.3,42.78,10,33.33333333333333,20.0,0.24
747212,Roberta Smith,3,4,0,2.2,2024-03-26,0,1,8,0,51,49.0,2.0,81.0,47,29,22.0,5.6,4.7,0,3,2,4.3,26.32,12,11.11111111111111,-368.0,0.6170212765957447
907694,Chad Jackson,3,6,1,8.0,2024-05-17,0,2,7,0,100,81.0,19.0,51.3,5,4,5.0,7.0,1.9,0,19,1,4.4,13.299999999999999,1,25.0,-427.0,0.8
465704,Dennis Torres,5,4,0,3.9,2024-06-07,0,2,3,0,72,47.0,25.0,73.2,29,15,1.0,3.9,3.7,0,13,0,3.0,14.43,4,50.0,-63.0,0.5172413793103449
728880,Sherry Frey,0,1,1,0.9,2024-12-25,3,2,4,1,22,3.0,19.0,65.8,5,1,5.0,7.7,1.2,0,20,1,2.6,9.24,10,40.0,68.0,0.2
113101,Dustin Collins,1,2,0,12.6,2024-06-15,1,2,5,1,86,49.0,37.0,65.9,8,2,5.0,4.4,2.4,2,5,2,3.6,10.56,7,33.33333333333333,-55.0,0.25
645388,George Cooper,3,7,1,4.2,2024-11-07,3,1,9,0,15,7.0,8.0,65.7,40,16,18.0,6.1,4.0,0,24,2,4.4,24.4,10,10.0,18.0,0.4
481342,Kirk Ho,2,3,0,9.5,2024-07-06,3,2,4,0,99,85.0,14.0,51.8,38,17,29.0,6.6,2.9,2,7,0,4.6,19.139999999999997,9,40.0,-280.0,0.4473684210526316
734917,Samantha Thomas,2,3,1,6.5,2024-09-07,2,0,4,1,94,4.0,90.0,65.0,26,4,15.0,9.2,2.9,1,18,0,4.6,26.679999999999996,3,0.0,348.0,0.15384615384615385
294588,Beth Burgess,4,6,0,4.0,2024-06-13,0,0,0,0,52,47.0,5.0,78.3,16,7,1.0,2.9,2.8,2,14,0,2.0,8.12,3,0.0,-0.0,0.4375
480405,Melissa Fisher,3,1,0,14.1,2024-12-21,1,0,2,1,52,31.0,21.0,61.5,19,3,14.0,4.7,2.5,1,13,2,3.4,11.75,1,0.0,-18.0,0.15789473684210525
429192,Jennifer Norman,0,3,0,13.2,2024-02-24,3,2,4,1,21,14.0,7.0,74.7,44,24,4.0,3.0,2.4,2,3,1,3.9,7.199999999999999,12,40.0,-24.0,0.5454545454545454
858540,Patty Hernandez,1,6,0,5.4,2024-02-06,0,1,6,1,93,20.0,73.0,52.2,38,27,21.0,9.9,1.7,1,24,0,2.9,16.830000000000002,10,14.285714285714285,324.0,0.7105263157894737
821359,Theresa Kelly,4,5,0,10.3,2024-09-16,1,1,8,1,59,58.0,1.0,55.7,19,1,14.0,8.1,4.9,2,7,1,2.8,39.69,10,11.11111111111111,-448.0,0.05263157894736842
183459,Jennifer Roberts,4,5,1,5.1,2024-06-03,4,0,2,1,22,14.0,8.0,77.1,6,4,0.0,1.9,2.5,0,26,1,4.1,4.75,12,0.0,-10.0,0.6666666666666666
581568,Michele Williams,4,0,1,4.7,2024-04-22,0,0,8,1,81,22.0,59.0,74.8,28,3,18.0,7.1,1.5,2,20,2,2.5,10.649999999999999,9,0.0,304.0,0.10714285714285714
298213,Rebecca Mayer,0,0,0,7.9,2024-02-12,2,2,9,1,74,48.0,26.0,95.7,34,19,29.0,1.8,2.9,0,26,0,3.7,5.22,3,20.0,-189.0,0.5588235294117647
361569,Christian Wong,3,6,0,8.2,2024-09-22,1,1,1,0,50,34.0,16.0,51.8,26,11,1.0,4.8,3.2,2,4,1,4.7,15.36,11,50.0,-17.0,0.4230769230769231
495204,Alex Luna,1,4,0,14.4,2024-05-27,0,1,10,1,10,7.0,3.0,94.4,8,1,4.0,2.6,3.4,0,11,0,2.9,8.84,10,9.090909090909092,-30.0,0.125
289438,Amy Jones,0,2,0,9.1,2024-12-14,3,1,7,1,55,44.0,11.0,99.2,13,2,13.0,1.4,1.1,2,14,0,1.2,1.54,1,12.5,-224.0,0.15384615384615385
148011,Lindsey Hall,2,1,0,10.6,2024-09-22,2,1,3,1,68,5.0,63.0,70.7,44,39,11.0,3.4,4.6,0,4,2,1.3,15.639999999999999,8,25.0,177.0,0.8863636363636364
866229,Brian Flores,2,7,0,6.8,2024-08-15,3,1,9,0,84,7.0,77.0,50.4,33,10,30.0,8.3,2.9,1,21,0,2.7,24.07,5,10.0,637.1883196331303,0.30303030303030304
632573,Emily Young,3,1,1,12.9,2024-07-09,3,2,7,0,28,18.0,10.0,93.9,39,36,16.0,6.5,3.8,2,22,2,4.5,24.7,4,25.0,-49.0,0.9230769230769231
727194,Jerome Kelly MD,2,1,0,13.7,2024-03-07,3,2,7,1,23,5.0,18.0,66.3,18,3,15.0,7.7,4.4,2,28,2,1.7,33.88,6,25.0,98.0,0.16666666666666666
908762,Victoria Greene,5,2,0,10.4,2024-02-04,1,2,1,0,78,20.0,58.0,54.4,8,6,2.0,1.9,2.4,2,16,1,3.4,4.56,10,100.0,39.0,0.75
694005,Michael Murphy,3,4,0,14.0,2024-10-06,4,0,6,0,23,12.0,11.0,64.1,12,3,6.0,6.5,4.9,2,0,0,3.5,31.85,2,0.0,0.0,0.25
144308,Sandra Blankenship,4,4,0,4.1,2024-06-26,4,1,8,0,75,11.0,64.0,83.0,30,12,11.0,5.0,1.3,1,2,0,3.5,6.5,1,11.11111111111111,432.0,0.4
53945,Luke Chase,0,6,0,5.5,2024-03-03,1,0,7,0,16,15.0,1.0,75.7,43,14,6.0,4.0,3.4,1,19,0,2.1,13.6,8,0.0,-91.0,0.32558139534883723
201833,Whitney Brown,6,7,0,2.7,2024-09-04,0,2,4,1,16,11.0,5.0,72.0,29,11,1.0,7.9,2.6,1,24,0,2.7,20.540000000000003,6,40.0,-20.0,0.3793103448275862
749870,Jennifer Wu,2,3,2,4.3,2024-10-09,2,2,4,1,85,78.0,7.0,62.0,26,20,26.0,8.5,1.7,0,7,1,2.7,14.45,4,40.0,-280.0,0.7692307692307693
999770,Amber Combs,2,1,0,11.0,2024-12-15,4,1,4,0,40,31.0,9.0,88.2,24,14,6.0,9.8,2.2,1,25,0,1.8,21.560000000000002,3,20.0,-84.0,0.5833333333333334
907916,John Hines,5,0,2,4.9,2024-02-18,2,0,10,1,44,29.0,15.0,96.4,12,2,9.0,6.3,1.8,1,5,0,3.5,11.34,12,0.0,-130.0,0.16666666666666666
984826,Brenda Byrd,2,6,0,4.8,2024-10-26,2,0,1,1,43,14.0,29.0,60.2,44,36,17.0,10.0,2.9,1,1,2,1.8,29.0,5,0.0,16.0,0.8181818181818182
868584,Carlos Hughes,2,6,0,3.8,2024-05-22,3,2,7,0,29,7.0,22.0,95.9,49,1,13.0,5.2,3.9,2,16,1,1.2,20.28,5,25.0,112.0,0.02040816326530612
302278,Jordan Yang,0,5,0,10.1,2024-09-12,3,0,10,0,52,25.0,27.0,92.9,24,1,21.0,4.3,3.4,1,19,2,2.9,14.62,12,0.0,30.0,0.041666666666666664
753314,Alan Thomas,0,5,1,3.9,2024-04-12,1,1,9,1,60,6.0,54.0,73.3,45,25,35.0,6.2,2.4,0,23,0,4.3,14.879999999999999,11,10.0,441.0,0.5555555555555556
652815,Patrick Lopez,5,1,1,6.7,2024-06-01,2,2,8,1,17,15.0,2.0,56.6,35,22,14.0,4.3,4.4,1,3,0,5.0,18.92,10,22.22222222222222,-96.0,0.6285714285714286
187277,Emily Hurley,6,0,0,9.0,2024-10-21,2,1,10,0,78,66.0,12.0,54.0,48,16,9.0,1.3,1.4,2,29,0,1.3,1.8199999999999998,2,9.090909090909092,-530.0,0.3333333333333333
383472,Wesley Shaw,3,4,0,2.4,2024-12-17,2,2,8,0,13,8.0,5.0,58.2,31,21,6.0,9.4,1.1,2,14,0,2.6,10.340000000000002,9,22.22222222222222,-16.0,0.6774193548387096
392700,Olivia Jenkins,4,3,1,13.7,2024-12-07,3,0,9,0,51,13.0,38.0,73.7,9,9,1.0,2.9,4.7,2,5,0,1.8,13.63,6,0.0,234.0,1.0
815631,Kevin Davis,2,7,0,5.4,2024-05-12,4,1,10,0,98,18.0,80.0,69.4,25,7,6.0,5.7,1.9,1,1,1,1.6,10.83,9,9.090909090909092,630.0,0.28
372689,Erin Nicholson,6,7,0,8.4,2024-08-24,3,0,1,0,23,12.0,11.0,62.9,8,3,8.0,6.0,2.6,0,22,0,1.8,15.600000000000001,10,0.0,0.0,0.375
718615,Eric Lee,3,1,0,10.3,2024-05-26,1,2,8,1,97,11.0,86.0,97.7,37,5,1.0,3.3,2.8,2,25,0,1.8,9.239999999999998,11,22.22222222222222,608.0,0.13513513513513514
560857,Chad Brown,1,4,0,11.9,2024-03-05,2,0,2,1,68,45.0,23.0,98.8,48,28,23.0,1.1,3.5,0,7,2,3.5,3.8500000000000005,3,0.0,-42.0,0.5833333333333334
931222,Ashley Williams,0,3,0,9.0,2024-05-14,1,0,2,1,26,16.0,10.0,60.4,31,14,25.0,6.4,3.8,1,2,0,4.6,24.32,2,0.0,-10.0,0.45161290322580644
992800,Carrie Ramirez,4,7,0,7.1,2024-12-19,0,1,5,1,42,2.0,40.0,51.1,38,30,0.0,5.6,2.1,2,27,2,2.6,11.76,1,16.666666666666664,195.0,0.7894736842105263
257424,Paul Willis,1,0,0,14.8,2024-07-29,0,2,10,0,42,7.0,35.0,57.6,49,46,29.0,1.2,4.6,1,4,2,1.7,5.52,5,18.181818181818183,290.0,0.9387755102040817
307233,Stephanie Wolfe,0,1,0,4.3,2024-05-04,2,0,2,0,31,27.0,4.0,87.3,24,2,16.0,3.0,1.7,0,1,1,4.1,5.1,10,0.0,-44.0,0.08333333333333333
477409,John Everett,5,5,0,14.3,2024-06-10,4,1,3,0,84,79.0,5.0,92.1,50,4,38.0,8.0,3.6,1,22,0,3.6,28.8,11,25.0,-219.0,0.08
571613,Terry Smith,5,5,0,14.7,2024-07-06,3,2,5,1,47,6.0,41.0,50.8,10,6,10.0,3.9,1.6,1,7,1,4.8,6.24,6,33.33333333333333,180.0,0.6
177173,Christopher Carroll,1,3,0,11.2,2024-02-26,4,0,5,1,45,26.0,19.0,97.9,31,15,26.0,2.3,1.5,0,28,0,1.6,3.4499999999999997,12,0.0,-30.0,0.4838709677419355
457944,Veronica Harrison,2,2,0,9.1,2024-08-13,0,1,3,1,33,0.0,33.0,94.9,9,6,4.0,1.4,1.0,0,16,2,4.7,1.4,12,25.0,102.0,0.6666666666666666
138971,Destiny Miranda,0,2,1,2.2,2024-11-07,2,1,10,0,20,9.0,11.0,66.6,48,12,13.0,6.9,4.3,2,23,2,4.5,29.67,3,9.090909090909092,30.0,0.25
382525,Benjamin Long,3,3,0,6.6,2024-03-26,0,1,1,0,99,69.0,30.0,61.8,10,7,4.0,8.8,1.6,0,20,1,3.6,14.080000000000002,7,50.0,-38.0,0.7
922727,Jeanette Scott,1,1,0,3.5,2024-06-12,4,0,2,1,55,1.0,54.0,86.4,30,24,28.0,2.0,5.0,2,19,1,3.9,10.0,8,0.0,108.0,0.8
941507,Tracy Figueroa,2,5,2,5.3,2024-03-26,1,0,10,1,39,14.0,25.0,85.9,43,38,14.0,5.5,4.7,2,24,2,2.6,25.85,9,0.0,120.0,0.8837209302325582
580998,Daniel Martinez,6,3,0,4.7,2024-08-01,2,0,0,0,45,19.0,26.0,67.2,18,2,18.0,6.6,3.2,2,7,1,3.7,21.12,6,0.0,0.0,0.1111111111111111
670298,Stephanie Patton,6,3,0,11.7,2024-05-01,0,1,2,1,63,22.0,41.0,80.1,41,38,22.0,5.7,2.8,2,26,0,4.4,15.959999999999999,6,33.33333333333333,40.0,0.926829268292683
965648,Mary Garcia,1,2,0,10.0,2024-05-01,0,1,9,0,82,60.0,22.0,74.7,45,41,23.0,3.7,2.2,2,25,0,1.4,8.14,2,10.0,-333.0,0.9111111111111111
566355,Christopher Ward,6,3,2,9.5,2024-03-06,0,0,9,1,78,6.0,72.0,63.1,27,13,17.0,6.3,4.0,0,27,1,1.7,25.2,11,0.0,603.0,0.48148148148148145
700124,Mrs. Angela Nguyen,1,7,0,13.5,2024-05-02,3,2,10,1,45,5.0,40.0,66.2,46,4,30.0,2.4,1.0,0,8,0,4.6,2.4,8,18.181818181818183,360.0,0.08695652173913043
734486,Jennifer Cooper,4,0,0,7.6,2024-12-09,1,1,1,1,17,17.0,0.0,78.2,25,17,5.0,3.4,4.9,2,1,1,3.4,16.66,7,50.0,-16.0,0.68
236959,Michael Rocha,2,7,0,14.3,2024-10-28,0,1,1,0,43,10.0,33.0,52.1,49,22,36.0,4.6,3.8,1,2,1,1.4,17.479999999999997,10,50.0,24.0,0.4489795918367347
831277,Donna Cline,6,0,1,6.0,2024-08-03,3,1,0,1,31,2.0,29.0,81.3,32,32,14.0,2.7,2.7,1,2,1,1.4,7.290000000000001,10,100.0,0.0,1.0
591540,Michael Castro,5,4,0,12.4,2024-03-23,1,2,4,1,55,55.0,0.0,60.1,21,7,18.0,8.6,1.2,2,16,1,3.4,10.319999999999999,9,40.0,-216.0,0.3333333333333333
522273,Troy Stone,6,4,1,0.3,2024-02-26,2,1,4,0,91,40.0,51.0,87.0,34,33,31.0,6.1,3.3,2,6,1,4.6,20.13,1,20.0,48.0,0.9705882352941176
915780,James Lopez,6,5,0,9.3,2024-06-15,1,2,4,0,12,10.0,2.0,96.2,22,21,4.0,9.7,3.1,1,24,1,1.7,30.07,10,40.0,-28.0,0.9545454545454546
607674,Kathleen Richards,5,5,0,12.6,2024-01-01,3,1,9,0,10,3.0,7.0,92.7,34,2,10.0,6.6,1.4,1,12,2,4.9,9.239999999999998,7,10.0,45.0,0.058823529411764705
835024,Robert Hill,4,3,0,13.2,2024-11-22,3,1,3,0,82,68.0,14.0,94.5,39,38,0.0,6.2,1.6,2,21,0,1.3,9.920000000000002,12,25.0,-159.0,0.9743589743589743
564843,Amanda Patterson,4,6,1,0.6,2024-01-26,4,1,2,1,15,8.0,7.0,56.0,35,13,20.0,8.7,1.0,0,10,0,3.0,8.7,12,33.33333333333333,0.0,0.37142857142857144
742597,Misty Brooks,1,7,0,13.4,2024-01-09,0,0,2,0,67,49.0,18.0,78.6,14,9,12.0,7.2,2.5,0,30,0,4.2,18.0,9,0.0,-60.0,0.6428571428571429
452319,Mr. Robert Cobb,2,6,0,13.7,2024-11-16,0,0,1,1,54,45.0,9.0,58.5,32,2,7.0,6.7,3.8,2,17,1,2.7,25.46,6,0.0,-35.0,0.0625
557488,Travis Lopez,5,1,1,7.4,2024-03-30,0,2,1,1,96,29.0,67.0,73.0,18,5,2.0,8.3,2.9,0,0,1,2.3,24.07,4,100.0,39.0,0.2777777777777778
999665,Chelsea Nolan,6,0,0,2.3,2024-12-21,3,1,7,0,22,10.0,12.0,56.4,36,33,22.0,3.3,4.7,1,17,0,1.9,15.51,10,12.5,21.0,0.9166666666666666
